[ 5.07357036e+01  4.05857143e+01]
 [ 3.33591966e+00 -5.72733153e+01]
 [ 1.67035082e+01 -7.08278997e+01]
 [ 1.42146811e+01 -5.48879491e+01]
 [ 1.36985717e+01 -5.52856453e+01]
 [ 3.41615492e+00 -5.61187350e+01]
 [ 2.29939861e+00 -5.43283681e+01]
 [ 1.73795293e+01 -3.79631139e+01]
 [ 7.65844029e+01 -4.57471222e+01]
 [ 4.70358882e+00 -5.59168808e+01]
 [ 4.22556729e+01 -7.21652397e+01]
 [ 5.09350258e+01 -7.52698780e+01]
 [ 3.57654597e+01 -7.04058470e+01]
 [ 5.22799528e+01 -7.59811336e+01]
 [ 2.19453470e+01 -8.61064191e+01]
 [ 2.89851028e+00 -5.51014577e+01]
 [ 3.79207828e+01 -8.92855590e+01]
 [ 7.92934326e+01 -3.10060003e+01]
 [ 1.80203995e+01 -8.64918559e+01]
 [ 6.72684507e+00 -6.93347232e+01]
 [ 2.90474632e+01 -5.93934654e+01]
 [ 1.02148411e+01 -5.95706712e+01]
 [ 7.09016366e+00 -4.26382541e+01]
 [ 3.65261900e+01 -8.98206014e+01]
 [ 2.51663308e+01 -5.92493626e+01]
 [ 1.20456230e+01 -7.07714818e+01]
 [-7.88835751e+00 -5.53936433e+01]
 [ 2.94717436e+01 -9.07670565e+01]
 [ 1.07456868e+01 -5.97282973e+01]
 [ 5.28382060e+01 -6.89991765e+01]
 [ 2.50578438e+01 -9.07628153e+01]
 [ 3.56408486e+01 -6.36750342e+01]
 [ 2.19283940e+01 -5.84833114e+01]
 [-3.25991772e+01 -9.70006266e+00]
 [ 1.13601959e+01 -5.97197352e+01]
 [ 8.80277678e+00 -6.21415053e+01]
 [ 5.80725576e+01 -2.43460717e+01]
 [ 8.40276930e+01 -2.74558322e+01]
 [ 1.20272083e+01 -5.97259955e+01]
 [ 3.02969492e+01 -9.24096416e+01]
 [ 3.60002619e+01 -8.71350153e+01]
 [ 4.09540872e+01 -6.56400711e+01]
 [ 9.24022056e+00 -7.48073385e+01]
 [ 2.46817391e+01 -9.02953229e+01]
 [ 3.71123308e+01 -7.04561162e+01]
 [ 3.90586514e+01 -6.99475153e+01]
 [ 1.57526384e+01 -8.10301194e+01]
 [ 3.99927358e+01 -7.82475711e+01]
 [ 2.41703542e+01 -8.37888346e+01]
 [ 2.89948045e+01 -5.16477435e+01]
 [ 1.23896453e+01 -7.23654826e+01]
 [ 5.40482854e+01 -6.20612464e+01]
 [ 2.50302827e+01 -7.69071754e+01]
 [ 1.61940647e+01 -8.12560924e+01]
 [ 3.56600990e+01 -7.29624338e+01]
 [ 2.27359360e+01 -8.45636622e+01]
 [ 3.84201409e+00 -4.40622071e+01]
 [ 2.50978103e+01 -6.21283244e+01]
 [ 2.43786457e+01 -6.32010371e+01]
 [ 9.36540050e+00 -5.80704952e+01]
 [ 3.92862879e+00 -6.19764053e+01]
 [ 3.13084581e+01 -7.63107050e+01]
 [ 6.00190645e+00 -6.13299282e+01]
 [ 2.44292179e+01 -5.06524044e+01]
 [ 4.20058772e+01 -7.75448094e+01]
 [ 3.58229103e+01 -8.88054331e+01]
 [ 9.85407596e+00 -5.95731742e+01]
 [ 4.03767610e+00 -5.17446509e+01]
 [ 3.70054227e+01 -3.53047430e+01]
 [ 1.45811151e+01 -6.32991466e+01]
 [ 1.70358980e+01 -6.05948355e+01]
 [ 6.20859980e+01 -5.69116690e+01]
 [ 1.00120340e+01 -5.59037094e+01]
 [ 4.14479304e+00 -6.68534424e+01]
 [ 2.81882658e+01 -5.44200707e+01]
 [ 6.47802784e+00 -4.14991536e+01]
 [ 1.55832901e+01 -5.76269667e+01]
 [ 2.56221223e+00 -6.30273958e+01]
 [ 3.65844652e+00 -6.19619249e+01]
 [ 4.25979743e+00 -6.13852535e+01]
 [ 3.30587245e+01 -7.79326929e+01]
 [ 4.99898854e+01 -5.94992670e+01]
 [ 6.55845649e+00 -6.64701459e+01]
 [ 5.84050837e+01 -5.05203479e+01]
 [ 3.41862817e+00 -5.90654298e+01]
 [ 2.14081111e+01 -5.75138099e+01]
 [ 3.69401981e+01 -6.36655573e+01]
 [ 1.57966247e+01 -6.33169056e+01]
 [ 3.19766000e+01 -5.77992880e+01]
 [ 3.97139763e+00 -7.16091241e+01]
 [ 1.58823476e+01 -6.36677104e+01]
 [ 2.21347031e+01 -7.12876791e+01]
 [ 3.07325075e+01 -6.58618624e+01]
 [ 5.22876504e+01 -6.75965323e+01]
 [ 3.47847745e+01 -8.91147329e+01]
 [ 1.50359519e+01 -5.74940005e+01]
 [ 2.28946813e+01 -8.71429114e+01]
 [ 5.64074912e+01 -5.97462897e+01]
 [ 1.30816722e+01 -6.32439899e+01]
 [ 2.47574085e+00 -6.29682760e+01]
 [ 2.60480913e+01 -4.60542882e+01]
 [ 4.93853727e+01 -7.81022990e+01]
 [ 2.07313187e+01 -5.68129533e+01]
 [ 4.17276859e+01 -7.56118579e+01]
 [ 1.64720120e+01 -7.06994655e+01]
 [ 2.41685583e+01 -7.58862255e+01]
 [ 2.94744122e+01 -6.69823898e+01]
 [ 2.45408751e+01 -7.64237722e+01]
 [ 1.13754933e+01 -6.33855814e+01]
 [ 6.47002164e+00 -6.21692539e+01]
 [ 3.87546326e+01 -7.66889407e+01]
 [ 1.12560250e+01 -6.96974108e+01]
 [ 2.30270757e+01 -5.87642984e+01]
 [ 5.91517102e+01 -3.28133828e+01]
 [ 1.15234141e+01 -4.80250731e+01]
 [ 2.93665219e+01 -5.54536561e+01]
 [ 5.65106439e+00 -6.17967285e+01]
 [ 7.44335753e+01 -1.98229970e+01]
 [ 3.18764950e+01 -6.29038105e+01]
 [ 3.81774104e+01 -9.37016206e+01]
 [ 3.33918415e+01 -6.42539314e+01]
 [ 1.45230654e+01 -5.73399597e+01]
 [ 1.41849043e+01 -5.82316357e+01]
 [ 1.27668935e+01 -7.02270640e+01]
 [ 5.76020510e+01 -4.34692984e+01]
 [ 5.19507482e+01 -7.67823535e+01]
 [ 4.96063998e+00 -6.05228715e+01]
 [ 8.18156881e+00 -5.49080061e+01]
 [ 4.63780739e+00 -5.93768138e+01]
 [ 3.87828264e+01 -7.75410576e+01]
 [ 5.37028748e+01 -7.50029903e+01]
 [ 1.60834301e+01 -5.69305570e+01]
 [ 1.54184017e+01 -8.15600958e+01]
 [ 5.08250049e+01 -6.76498375e+01]
 [ 3.80155046e+01 -7.59406579e+01]
 [ 2.28730507e+01 -9.09392731e+01]
 [ 2.18701086e+01 -8.86789006e+01]
 [ 1.99667636e+01 -7.43112537e+01]
 [ 3.01448860e+01 -8.89676353e+01]
 [ 3.24308244e+01 -9.03034346e+01]
 [ 2.26570348e+01 -9.10827625e+01]
 [ 2.52035829e+00 -6.43975159e+01]
 [ 2.34755711e+01 -8.74140803e+01]
 [-3.12302485e+01  1.54169860e+01]
 [ 3.48776039e+01 -5.53500042e+01]
 [ 1.69102129e+01 -7.50697736e+01]
 [ 3.33446144e+01 -7.64114334e+01]
 [ 2.12229006e+01 -8.87814409e+01]
 [ 3.14620519e+01 -5.73867148e+01]
 [ 1.82114970e+01 -8.99380773e+01]
 [ 2.64019281e+01 -8.58114723e+01]
 [ 3.36186671e+01 -7.20499766e+01]
 [ 2.33240054e+01 -9.10488030e+01]
 [ 1.94020408e+01 -7.36811965e+01]
 [ 1.10592915e+01 -6.98372627e+01]
 [ 4.30976188e+01 -7.23826615e+01]
 [ 5.37155719e+01 -7.35105736e+01]
 [ 5.94109886e+00 -5.24817701e+01]
 [ 8.54437105e+01 -4.22433292e+01]
 [ 2.26901620e+01 -9.16223570e+01]
 [-8.80110214e+00 -8.55818133e+01]
 [ 5.45149800e+01 -7.29003468e+01]
 [ 3.13319264e+01 -7.62416085e+01]
 [ 1.08426175e+01 -5.86821885e+01]
 [ 7.84673085e+00 -6.98704125e+01]
 [ 5.29971466e+01 -7.63434817e+01]
 [ 3.63896990e+01 -6.68818853e+01]
 [ 1.08686935e+01 -6.27628217e+01]
 [ 5.33138211e+01 -7.62255675e+01]
 [ 5.69012899e+01  2.23053433e+00]
 [ 2.14294300e+01 -5.69343976e+01]
 [ 5.60395091e+01 -6.59415511e+01]
 [ 1.26374608e+01 -6.29719942e+01]
 [ 4.72813200e+00 -6.02693753e+01]
 [ 3.30243265e+01 -8.64845785e+01]
 [ 1.11886749e+01 -4.81411418e+01]
 [ 1.08985904e+01 -6.18801216e+01]
 [ 7.47506832e+00 -6.12787242e+01]
 [ 6.81085999e+01 -4.91829063e+01]
 [ 5.33642711e+00 -6.04626057e+01]
 [ 2.43935789e+00 -6.39953238e+01]
 [ 2.37952292e+01 -5.68848072e+01]
 [ 4.33424350e+01 -7.64872396e+01]
 [ 5.41377010e+01 -6.15418357e+01]
 [-7.97033915e+00 -5.53889246e+01]
 [ 4.80885350e+00 -6.71461865e+01]
 [ 5.37682058e+01 -2.36656314e+01]
 [ 3.27052633e+00 -6.25913727e+01]
 [ 3.64455063e+01 -8.88672060e+01]
 [ 1.85195641e+01 -5.53428980e+01]
 [ 1.65939617e+00 -4.63322703e+01]
 [ 2.45048541e+01 -8.87936423e+01]
 [-2.96796864e+00 -5.70160319e+01]
 [ 3.65066503e+01 -9.55477466e+01]
 [ 2.42116411e+01 -9.13347982e+01]
 [ 4.15553355e+01 -7.14893667e+01]
 [ 1.72100030e+01 -9.02863351e+01]
 [ 9.95641992e+00 -5.59689782e+01]
 [ 3.96732704e+00 -7.15922957e+01]
 [ 2.42574271e+01 -7.52882744e+01]
 [ 1.47274921e+01 -6.22706263e+01]
 [ 1.05897558e+01 -7.28272870e+01]
 [ 6.20485335e+01 -2.82833313e+01]
 [ 2.21624263e+01 -8.92376223e+01]
 [ 1.82459661e+01 -7.27657200e+01]
 [ 2.10422734e+01 -6.99499834e+01]
 [ 4.15222918e+01 -6.10469962e+01]
 [ 4.37592156e+01 -7.65980312e+01]
 [ 1.60497509e+01 -6.46970080e+01]
 [ 1.82213037e+01 -7.29358342e+01]
 [ 1.80088736e+01 -7.21507020e+01]
 [ 3.19063692e+01 -6.27529223e+01]
 [ 3.05184085e+01 -9.33081656e+01]
 [ 2.42860181e+01 -8.74371311e+01]
 [ 4.02950364e+01 -8.13628884e+01]
 [ 2.11069402e+01 -8.58710867e+01]
 [ 1.56333168e+01 -7.17064018e+01]
 [ 2.28727069e+01 -8.95938486e+01]
 [ 3.84081177e+01 -7.70654760e+01]
 [ 2.74664252e+01 -1.52230332e+01]
 [ 4.41557120e+01 -6.13243356e+01]
 [ 2.75128038e+01 -1.60482332e+01]
 [ 4.96474543e+01 -7.81350357e+01]
 [ 3.08946058e+01 -7.85937877e+01]
 [ 1.69870465e+01 -8.83169217e+01]
 [ 2.74157341e+01 -1.48352550e+01]
 [ 3.58585256e+01 -8.02424739e+01]
 [ 3.51540408e+01 -8.68439758e+01]
 [-1.38731353e+00 -4.71218906e+01]
 [ 1.43307823e+01 -4.61278545e+01]
 [ 9.59340526e+01 -2.55011467e+01]
 [ 5.22452724e+00 -6.07389209e+01]
 [ 3.66677447e+01 -3.51815178e+01]
 [ 3.74803434e+01 -9.10337913e+01]
 [ 4.08940155e+01 -6.37299529e+01]
 [ 5.83912583e+01 -3.31431766e+01]
 [ 2.73494192e+01 -1.56999366e+01]
 [ 3.26137768e+01 -7.43389378e+01]
 [ 4.18481515e+01 -7.76728823e+01]
 [-1.59943354e+00 -4.84702373e+01]
 [ 2.75220110e+01 -1.57708204e+01]
 [ 3.25885360e+01 -7.49548694e+01]
 [ 2.68549393e+01 -1.55564497e+01]
 [ 4.13006469e+01 -8.03428536e+01]
 [ 2.58627546e+01 -1.58091454e+01]
 [ 3.85291177e+01 -8.63452840e+01]
 [ 2.98334975e+01 -6.77370068e+01]
 [ 1.08296871e+01 -6.52323631e+01]
 [ 4.98725976e+01 -7.60285461e+01]
 [ 5.15092399e+01 -2.29638392e+01]
 [ 3.69500974e+01 -8.62668488e+01]
 [ 3.79060449e+01 -8.90809212e+01]
 [ 3.94002250e+01 -7.72823639e+01]
 [ 1.91172895e+01 -8.99378263e+01]
 [ 3.62205033e+01 -3.50650652e+01]
 [ 2.02813172e+01 -8.63384786e+01]
 [-1.95341353e+00 -4.70209725e+01]
 [ 5.59182670e+01 -6.68346711e+01]
 [ 2.31259034e+01 -8.67327281e+01]
 [ 5.18366651e+01 -6.44853489e+01]
 [ 3.94988944e+00 -6.70967949e+01]
 [ 3.11338349e+01 -9.40221067e+01]
 [ 5.63084726e+01 -7.09445796e+01]
 [ 3.55099571e+00 -6.72096627e+01]
 [ 1.03067806e+01 -4.10607810e+01]
 [ 1.12422495e+01 -7.15865176e+01]
 [ 1.04425850e+01 -4.71307691e+01]
 [-2.66014235e+01 -1.47801743e+01]
 [ 2.61330042e+01 -8.31264785e+01]
 [-1.75951186e+00 -4.87980321e+01]
 [ 2.50137260e+01 -7.66234622e+01]
 [ 2.44449255e+01 -5.72256163e+01]
 [ 2.86014417e+01 -8.41154445e+01]
 [ 5.94927912e+00 -6.27806701e+01]
 [ 2.57608301e+00 -6.31618222e+01]
 [ 4.89115297e+00 -5.62526071e+01]
 [ 7.41987797e+01 -1.94322764e+01]
 [ 1.18478995e+01 -4.75272632e+01]
 [ 3.87036362e+00 -5.90345246e+01]
 [ 2.93246438e+01 -6.74381032e+01]
 [ 2.23831925e+01 -8.85073962e+01]
 [ 3.12690222e+01 -5.65345008e+01]
 [ 3.68027357e+01 -5.14678079e+01]
 [ 3.08923045e+01 -9.13211534e+01]
 [ 2.35926146e+01 -5.05556314e+01]
 [ 2.14769141e+00 -5.54775156e+01]
 [ 3.35989951e+01 -7.20962718e+01]
 [ 3.95567163e+00 -5.86790900e+01]
 [ 3.79465715e+01 -8.81046990e+01]
 [ 1.08286261e+01 -7.00099370e+01]
 [ 4.97721033e+00 -4.35831768e+01]
 [ 3.08430197e+00 -5.52051126e+01]
 [ 3.35551840e+01 -8.18802472e+01]
 [ 2.73918536e+01 -5.76267517e+01]
 [ 5.29421682e+01 -6.82021179e+01]
 [ 5.93449618e+01 -2.26193743e+01]
 [ 3.75602091e+00 -5.47188277e+01]
 [ 1.75997617e+01 -6.14928873e+01]
 [ 4.35320035e+01 -7.09583541e+01]
 [ 5.33430764e+00 -4.30351397e+01]
 [ 6.45815523e+00 -5.82091070e+01]
 [ 3.50106240e+01 -7.74298566e+01]
 [ 5.43167874e+00 -5.78247409e+01]
 [ 1.31795189e+01 -7.00070040e+01]
 [ 3.47433224e+01 -9.05944690e+01]
 [ 3.94463830e+01 -7.33429212e+01]
 [ 6.87179391e+00 -6.14868813e+01]
 [ 3.28613497e+01 -7.81282533e+01]
 [ 1.35254255e+01 -5.60049857e+01]
 [ 2.86017547e+01 -7.82405830e+01]
 [ 1.09324672e+01 -6.38177799e+01]
 [ 2.24741750e+01 -8.61051196e+01]
 [ 2.79309428e+01 -5.42895607e+01]
 [ 3.95389892e+01 -5.76109394e+01]
 [ 5.22722564e+01 -6.74869497e+01]
 [ 3.95432435e+01 -8.15581743e+01]
 [ 3.14205951e+01 -9.06707278e+01]
 [ 4.56776860e-02 -4.84123270e+01]
 [ 3.15103668e+00 -5.41739368e+01]
 [ 1.78735789e+01 -5.38072745e+01]
 [ 1.37845390e+01 -6.98488882e+01]
 [ 9.53055857e-01 -4.37425109e+01]
 [ 2.61714531e+01 -7.80447138e+01]
 [ 3.73376661e+01 -7.06495141e+01]
 [ 1.53284820e+01 -8.14010150e+01]
 [ 1.77974211e+01 -5.37671603e+01]
 [ 5.24856878e+01 -6.90087090e+01]
 [ 1.18420926e+01 -6.81835049e+01]
 [ 3.89656378e+01 -6.26850128e+01]
 [ 2.23712949e+01 -7.14099531e+01]
 [ 5.46829577e+01 -6.06897291e+01]
 [ 1.49127722e+01 -7.58794570e+01]
 [ 3.13351815e+00 -4.47621614e+01]
 [ 2.50833111e+00 -5.17340242e+01]
 [ 2.71588209e+01 -8.41749522e+01]
 [-2.15806022e+00 -4.77312760e+01]
 [-8.95805269e+00 -3.48414663e+01]
 [-7.17060188e+00 -3.62052975e+01]
 [ 7.96187054e+00  7.21691072e+01]
 [ 2.22641539e+00  9.68578717e+01]
 [ 1.14177308e+01  7.71818372e+01]
 [-9.66462825e+00  7.33710264e+01]
 [-1.71655832e+00  9.49306082e+01]
 [ 1.17887617e+01  7.95220166e+01]
 [-1.44183668e+01  1.40735177e+01]
 [-1.95308027e+01  8.81797845e+01]
 [-3.18732826e+01  2.46576118e+01]
 [ 1.18426199e+00  7.58223096e+01]
 [ 2.91421516e+00  6.55723670e+01]
 [-2.24133540e+01  3.47876388e+00]
 [ 1.59434543e+01  3.76307999e+01]
 [ 1.19130828e+01  6.05671070e+01]
 [-1.62518901e+01  8.94141137e+01]
 [-1.42306192e+01  8.55882083e+01]
 [-1.76414299e+01  9.38871692e+01]
 [-1.27879605e+01 -6.32533020e+00]
 [ 1.03811845e+01  6.28326592e+01]
 [-2.99363292e+01  5.32538096e+01]
 [ 1.63070371e+00  7.15696702e+01]
 [ 4.33866598e+01 -2.08718309e+01]
 [ 8.41745932e+00  6.75026213e+01]
 [-3.54360661e+00  8.68312356e+01]
 [-2.38306940e+01  2.80870978e+01]
 [-1.74145204e+01  8.99322961e+01]
 [ 1.05627280e+01  6.26994923e+01]
 [-1.40680706e+01  8.49801414e+01]
 [ 5.73261813e+00  7.53521703e+01]
 [ 4.02044613e+00  6.54355509e+01]
 [-1.59346281e+01  8.92537599e+01]
 [-8.28706840e+00  9.80443225e+01]
 [-6.41274777e+00  9.59542761e+01]
 [-3.36930938e+00  2.28157686e+01]
 [-2.56192930e+01  1.97135814e+01]
 [ 6.39143555e+00  8.94889772e+01]
 [ 8.93955384e+00  9.33523518e+01]
 [ 3.17856685e+00  7.14455917e+01]
 [-7.46334106e+01  4.50967502e+01]
 [-3.14087322e-01  9.97970605e+01]
 [ 1.56061117e+01  8.01638419e+01]
 [-1.12750763e+01  1.03051207e+02]
 [-7.48535217e+00  2.03089360e+01]
 [-1.11315665e+01  1.02878700e+02]
 [-3.61634544e+00  9.91282495e+01]
 [-1.62398120e+01  9.69918178e+01]
 [-1.47830226e+00  8.26374401e+01]
 [-4.40023999e+00  1.00172817e+02]
 [ 2.84268013e+00  6.83288681e+01]
 [-1.23084208e+01  1.01441252e+02]
 [-3.97634903e+00  1.04349073e+02]
 [ 1.54933824e+01  2.85711023e+01]
 [ 1.22639028e+01  8.39966814e+01]
 [ 3.19564156e+00  9.11292551e+01]
 [-9.81937471e+00  1.02915911e+02]
 [-1.22062972e+01  9.04520566e+01]
 [ 1.24323859e+01  8.08656526e+01]
 [ 9.99576575e+00  2.85333887e+01]
 [-7.03188360e+00  9.80568437e+01]
 [-6.57832365e+00  9.18050055e+01]
 [-3.82856968e+00  8.79162566e+01]
 [-3.59916389e+00  1.64153637e+01]
 [-6.41956300e+00  9.86365181e+01]
 [ 3.64900263e+00  8.64027018e+01]
 [-1.00522838e+01  9.35971904e+01]
 [ 9.05604758e-01  8.90585990e+01]
 [-3.86829701e+00  1.06253604e+02]
 [-1.15379473e+01  9.77512496e+01]
 [-2.32073501e+01  2.94249685e+01]
 [-1.02153452e+00  9.02873543e+01]
 [-1.01323455e+01  1.05992442e+02]
 [ 5.61730631e-01  8.94376896e+01]
 [ 4.54764039e+00  7.22848146e+01]
 [-1.00892832e+01  8.83288614e+01]
 [ 8.71137715e+00  7.61720119e+01]
 [ 2.23124780e+01  2.79523294e+01]
 [-7.80277618e+00  9.42931890e+01]
 [-1.08370263e+01  9.71042194e+01]
 [ 3.23584324e+00  7.16445691e+01]
 [-1.95847707e+01  8.97879380e+01]
 [-2.09594543e+01  9.66867275e+01]
 [ 2.35739431e+00  2.33779968e+01]
 [-6.74499530e+00  9.61460090e+01]
 [ 4.72918068e+00  8.57565743e+01]
 [-4.49458129e+00  7.51618822e+01]
 [ 1.23397990e+00  7.42370534e+01]
 [ 6.82499646e+01 -2.15197313e+01]
 [-2.37257462e+01  2.77186242e+01]
 [-2.13272628e+01  2.63835599e+01]
 [-3.36057255e+00  1.02336619e+02]
 [ 6.74775432e+00  3.36398113e+01]
 [-5.34200257e+00  8.75929924e+01]
 [ 2.10866337e+00  1.89014871e+01]
 [ 7.14176516e+00  7.78041237e+01]
 [-3.60634858e-01  2.00009540e+01]
 [ 2.93700889e-01 -3.12653329e+00]
 [-5.62896965e+00  6.64396856e+01]
 [-2.79834340e+01  1.97879483e+01]
 [-2.19737362e+00  9.11005640e+01]
 [-4.22538085e+00  7.56178313e+01]
 [ 4.70462716e+00  6.88526186e+01]
 [ 1.24488337e+00  7.58896467e+01]
 [ 6.69981575e+00  3.78491631e+01]
 [ 3.60583786e+00  9.63549424e+01]
 [-1.75296355e+01  9.02763461e+01]
 [ 1.11694083e+01  7.62914789e+01]
 [ 3.35453575e+00  6.89547360e+01]
 [-3.12699465e+01  2.42196318e+01]
 [ 8.11217512e+00  6.15625462e+01]
 [-2.22367430e+00  1.92331366e+01]
 [ 2.61894247e+01  2.17205952e+01]
 [-1.69216169e+00  2.12248570e+01]
 [ 3.57148245e+00  3.30864043e+01]
 [-1.93725933e+01  9.10378572e+01]
 [ 1.99356605e-01  1.57660314e+01]
 [-9.65004050e-01  6.78080052e+01]
 [ 9.89145774e+00  7.62663675e+01]
 [ 3.53465442e+00  2.20826730e+01]
 [ 2.99243856e+00  2.30530102e+01]
 [ 2.91139028e+00  2.36430488e+01]
 [-2.86376638e+01  8.63231995e+01]
 [ 5.49687028e+00  6.77632615e+01]
 [-2.98505033e+00  2.16074788e+01]
 [-3.90829289e+00  3.14143395e+01]
 [-2.34418766e+01  3.03957938e+01]
 [-8.07934061e+00 -3.61876862e+01]
 [-1.27717419e+01  1.04394267e+02]
 [-8.07474307e+00 -3.54925818e+01]
 [ 1.64685814e+01  2.23175495e+01]
 [-8.50566741e+00  1.05208123e+02]
 [-8.23469475e+00 -3.59732312e+01]
 [ 6.37341209e+00  8.84674893e+01]
 [-6.04699974e-01  9.51458127e+01]
 [-2.09039008e+01  2.93893566e+01]
 [ 1.61084781e+01  8.68904865e+01]
 [ 1.16997354e+01  6.69027840e+01]
 [-9.45838996e+00  1.01164600e+02]
 [-8.45010247e+00 -3.65189681e+01]
 [-5.78088859e+00 -3.21073031e+01]
 [-3.00975184e+01  1.72141271e+01]
 [ 1.69277746e+01  8.68000773e+01]
 [-1.02074672e+01  9.15941929e+01]
 [-1.37377811e+01  9.53678401e+01]
 [-1.87240839e+01  2.54203185e+01]
 [-2.12328331e+01  2.36328257e+01]
 [ 2.51591382e+00  9.16195865e+01]
 [-7.85616438e+00  1.04420600e+02]
 [-8.04561983e+00 -3.58165074e+01]
 [-1.81528578e+01  8.64764207e+01]
 [-1.82536134e+01  9.39890837e+01]
 [ 1.94207134e+00  7.06274560e+01]
 [-2.56717504e-01  8.88836344e+01]
 [-2.81942582e+01  8.59957409e+01]
 [-3.37180362e+01  2.24426830e+01]
 [ 5.61846390e+01  7.22591987e+01]
 [-1.23622891e+01  9.11676137e+01]
 [ 4.32576399e+00  9.18850998e+01]
 [-8.63375804e+00  1.82413882e+01]
 [ 2.99399481e-01  2.74279918e+01]
 [-1.00929237e+01  8.73722234e+01]
 [-3.31831523e+01  6.79127027e+01]
 [-1.41674759e+01  9.81205056e+00]
 [-1.77419484e+01  8.67824021e+01]
 [-1.80786097e+01  9.11336377e+01]
 [-4.12496421e+00  7.73700733e+01]
 [ 2.07581019e+00  8.62141953e+01]
 [ 5.61188763e+01  5.12968534e+01]
 [-1.49392020e+00  9.73607920e+01]
 [-3.29567326e+00  5.61677409e+01]
 [ 1.37488750e+01  1.91259511e+01]
 [ 1.44043705e+01  7.02869308e+01]
 [-7.81551932e+00  6.60219336e+01]
 [ 3.38998790e+00  8.57460669e+01]
 [ 2.05901099e+01 -9.50514507e+00]
 [ 5.52849838e+01  6.07951478e+01]
 [ 1.95868972e+00 -1.77024070e+01]
 [-3.38505115e+01  8.00902590e+01]
 [ 4.57269377e+00  2.87638944e+01]
 [ 5.56650179e+01  5.86415241e+01]
 [-5.16528219e-01  9.66231225e+01]
 [ 4.87215575e+00  6.52354369e+01]
 [ 2.05756003e+01  1.20415896e+01]
 [ 1.47914845e+00  7.90000771e+01]
 [-3.01536613e+01  2.37314968e+01]
 [ 9.99680863e-01  7.91268978e+01]
 [ 6.70154449e+00  8.90408348e+01]
 [-8.52486460e-01  8.34927733e+01]
 [-2.55523602e+00  1.81231090e+01]
 [ 1.12902244e+00  8.88975639e+01]
 [-4.93219586e+00  8.53563690e+01]
 [ 4.59524888e+01 -2.15908997e+01]
 [-9.25213471e+00  1.17450220e+01]
 [-5.39876200e+01  1.17840128e+01]
 [ 7.61202482e-01  9.54997559e+01]
 [ 5.56545505e+00  6.79190539e+01]
 [-3.46161925e+01  3.81354001e+01]
 [-1.27854669e+00  2.35070650e+01]
 [ 1.40502312e+01  2.83872963e+01]
 [ 2.74854227e+00  8.88209794e+01]
 [-2.78132643e+01  8.52846242e+01]
 [-1.49014084e+01  6.38927870e+01]
 [-1.63386973e+01  9.41097184e+01]
 [ 3.20201871e+01  2.07527705e+01]
 [-5.79690507e+00  1.02468523e+02]
 [-4.19699361e+01  3.09043604e+01]
 [-2.65673581e+01  8.39286701e+01]
 [ 1.26246575e+01  6.33854667e+01]
 [-3.88165465e-02  7.06985428e+01]
 [ 6.69979939e+00  4.07929351e+01]
 [-2.36694783e+00  6.61690207e+01]
 [ 2.98636207e+00  7.87826396e+01]
 [-6.75702496e+00  1.46934147e+01]
 [ 1.11929569e+01  6.25698267e+01]
 [ 1.38404914e+01  8.52434341e+01]
 [ 2.60328806e+01  2.18907542e+01]
 [ 6.42602719e+00  9.16083753e+01]
 [-1.00063859e+01  2.73462444e+01]
 [ 3.82305030e+00  9.57696930e+01]
 [-7.47898734e+00  9.41718961e+01]
 [ 2.46426371e+00  9.90862789e+01]
 [-2.40399200e-02  1.00503913e+02]
 [ 1.35628252e+01  4.82602103e+01]
 [-2.19337588e-01  9.81956054e+01]
 [ 3.76974154e+00  8.87346016e+01]
 [ 3.96350352e+00  8.84563161e+01]
 [ 3.36763052e+00  8.90152142e+01]
 [-5.11238956e+00  1.00250762e+02]
 [ 2.43853965e+00  6.52766405e+01]
 [ 3.51661245e+00  2.45817342e+01]
 [ 6.42036203e+00  9.14973690e+01]
 [ 2.46921978e+00  6.81049850e+01]
 [-6.77932826e+00  1.05407005e+02]
 [ 1.13075837e+00  1.00990948e+02]
 [ 1.25293221e+01  7.82607052e+01]
 [-6.59427338e-02  1.00108938e+02]
 [-6.95108229e-01  9.71095675e+01]
 [-2.85975301e+01  2.97228485e+01]
 [ 3.31493626e+00  9.65907945e+01]
 [ 8.03800013e+00  7.59465885e+01]
 [-1.88718701e+00  7.04757988e+01]
 [-3.98023271e+00  7.60719758e+01]
 [ 4.48131190e+00  2.83251669e+01]
 [-3.82753168e+01  1.01832109e+01]
 [ 1.14254798e+01  8.46625112e+01]
 [-2.76148650e-01  9.49498954e+01]
 [-6.53758982e+00  9.18093881e+01]
 [-1.42560269e+00  9.09149790e+01]
 [ 3.82604857e-01  9.05889724e+01]
 [-4.28740202e+00  8.95027059e+01]
 [ 9.13993845e+00  6.71537117e+01]
 [ 4.45589014e+00  2.98124936e+01]
 [-3.22678005e+00  1.02466741e+02]
 [-4.09902482e+00  1.02701707e+02]
 [ 1.03689867e+01  4.04158864e+01]
 [ 2.17061476e+00  1.88609907e+01]
 [ 6.70543657e+00  3.81132860e+01]
 [-5.33638091e+00  1.03903322e+02]
 [ 4.00214542e+01 -4.36909869e+01]
 [-3.19694502e+00  7.02442532e+01]
 [ 1.71053464e+01  4.47598398e+01]
 [-7.63410940e+00  2.01315465e+01]
 [-6.11538582e+00  6.66268474e+01]
